DIA,SITIO
MIERCOLES,VIAS PUBLICAS
MIERCOLES,LOCAL COMERCIAL
MIERCOLES,LOCAL COMERCIAL
MIERCOLES,LOCAL COMERCIAL
MIERCOLES,LOCAL COMERCIAL
MIERCOLES,LOCAL COMERCIAL
MIERCOLES,LOCAL COMERCIAL
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,INTERIOR VEHICULO PARTICULAR
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,FRENTE A RESIDENCIAS - VIA PUBLICA
MIERCOLES,VIAS PUBLICAS
MIERCOLES,FRENTE A RESIDENCIAS - VIA PUBLICA
MIERCOLES,BUS METROLINEA
MIERCOLES,FRENTE A EDIFICIO - VIA PUBLICA
MIERCOLES,FRENTE A ALMACEN - VIA PUBLICA
MIERCOLES,VIAS PUBLICAS
MIERCOLES,LOCAL COMERCIAL
MIERCOLES,CASAS DE HABITACION
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,TIENDA
MIERCOLES,CASAS DE HABITACION
MIERCOLES,VIAS PUBLICAS
MIERCOLES,BANCOS
MIERCOLES,CASAS DE HABITACION
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,LOCAL COMERCIAL
MIERCOLES,LOCAL COMERCIAL
MIERCOLES,VIAS PUBLICAS
MIERCOLES,CASAS DE HABITACION
MIERCOLES,PELUQUERIA Y SIMILARES
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,INTERIOR VEHICULO SERVICIO PUBLICO
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,CASAS DE HABITACION
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,ESCENARIOS DEPORTIVOS
JUEVES,PARADERO DE BUSES
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,CANCHA DE FUTBOL
JUEVES,INTERIOR VEHICULO SERVICIO PUBLICO
JUEVES,TRANSPORTE PUBLICO
JUEVES,TRANSPORTE PUBLICO
JUEVES,TRANSPORTE PUBLICO
JUEVES,TRANSPORTE PUBLICO
JUEVES,TRANSPORTE PUBLICO
JUEVES,VIAS PUBLICAS
JUEVES,FINCAS Y SIMILARES
JUEVES,PARQUEADERO
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,INTERIOR VEHICULO SERVICIO PUBLICO
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,CLINICAS Y SIMILARES
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,RODANDO SOBRE VIA - VIA PUBLICA
JUEVES,SOBRE ANDEN - VIA PUBLICA
JUEVES,SOBRE ANDEN - VIA PUBLICA
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,TIENDA
JUEVES,CASAS DE HABITACION
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,INTERIOR VEHICULO SERVICIO PUBLICO
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,BUS TRANSMILENIO
JUEVES,VIAS PUBLICAS
JUEVES,INTERIOR VEHICULO SERVICIO PUBLICO
JUEVES,SOBRE ANDEN - VIA PUBLICA
JUEVES,INTERIOR VEHICULO SERVICIO PUBLICO
JUEVES,ALIMENTADOR BUS MEGABUS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,SOBRE ANDEN - VIA PUBLICA
JUEVES,ALIMENTADOR BUS TRANSMILENIO
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,ESTACION TRANSMILENIO PORTAL NORTE
JUEVES,TRANSPORTE PUBLICO
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,ESTACION TRANSMILENIO COUNTRY SUR
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,SOBRE ANDEN - VIA PUBLICA
JUEVES,VIAS PUBLICAS
JUEVES,LOCAL COMERCIAL
JUEVES,VIAS PUBLICAS
JUEVES,RESTAURANTES
JUEVES,SENDERO PEATONAL
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,INTERIOR VEHICULO SERVICIO PUBLICO
JUEVES,CASAS DE HABITACION
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VEHICULO
JUEVES,VIAS PUBLICAS
JUEVES,FRENTE A RESIDENCIAS - VIA PUBLICA
JUEVES,FRENTE A RESIDENCIAS - VIA PUBLICA
JUEVES,FRENTE A RESIDENCIAS - VIA PUBLICA
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,CASAS DE HABITACION
JUEVES,CASAS DE HABITACION
JUEVES,VIAS PUBLICAS
JUEVES,OFICINAS
JUEVES,TRAMO DE VIA
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,INTERIOR VEHICULO SERVICIO PUBLICO
JUEVES,CASAS DE HABITACION
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,CASAS DE HABITACION
JUEVES,VIAS PUBLICAS
JUEVES,FRENTE A RESIDENCIAS - VIA PUBLICA
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,CASAS DE HABITACION
JUEVES,CASAS DE HABITACION
JUEVES,PARQUES
JUEVES,CASAS DE HABITACION
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,DENTRO DE LA VIVIENDA
JUEVES,DENTRO DE LA VIVIENDA
JUEVES,VIAS PUBLICAS
JUEVES,CASAS DE HABITACION
JUEVES,VIAS PUBLICAS
JUEVES,BUS MASIVO INTEGRAL DE OCCIDENTE M.I.O.
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,ESTACION M.I.O.
JUEVES,VIAS PUBLICAS
JUEVES,BUS MASIVO INTEGRAL DE OCCIDENTE M.I.O.
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,PELUQUERIA Y SIMILARES
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,SEMAFORO
JUEVES,CASAS DE HABITACION
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,CASAS DE HABITACION
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,CASAS DE HABITACION
JUEVES,CASAS DE HABITACION
JUEVES,"COLEGIOS, ESCUELAS"
JUEVES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,RESTAURANTES
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,PARQUES
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,CASAS DE HABITACION
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,ALMACENES
VIERNES,TALLERES MECANICA
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,CLINICAS Y SIMILARES
VIERNES,VIAS PUBLICAS
VIERNES,CASAS DE HABITACION
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,FRENTE A RESIDENCIAS - VIA PUBLICA
VIERNES,VIAS PUBLICAS
VIERNES,TRAMO DE VIA
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,TRANSPORTE PUBLICO
VIERNES,CENTRO COMERCIAL
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,INTERIOR VEHICULO SERVICIO PUBLICO
VIERNES,INTERIOR VEHICULO SERVICIO PUBLICO
VIERNES,SOBRE ANDEN - VIA PUBLICA
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,BODEGAS Y SIMILARES
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,BUS MEGABUS
VIERNES,VIAS PUBLICAS
VIERNES,ESTACION TRANSMILENIO DE LA SABANA
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,TRANSPORTE PUBLICO
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,ESTACION TRANSMILENIO LA CASTELLANA
VIERNES,VIAS PUBLICAS
VIERNES,TRANSPORTE PUBLICO
VIERNES,PUENTE PEATONAL
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,TRANSPORTE PUBLICO
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,BUS TRANSMILENIO
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,ESTACION TRANSMILENIO AV. EL DORADO
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,ALIMENTADOR BUS TRANSMILENIO
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,TRANSPORTE PUBLICO
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,"BARES, CANTINAS Y SIMILARES"
VIERNES,CENTRO COMERCIAL
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,LOCAL COMERCIAL
VIERNES,VIAS PUBLICAS
VIERNES,CONSULTORIOS  ODONTOLOGICOS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,CLINICAS Y SIMILARES
VIERNES,CASAS DE HABITACION
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,BOMBA DE GASOLINA
VIERNES,APARTAMENTO
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,PARADERO DE BUSES
VIERNES,SOBRE ANDEN - VIA PUBLICA
VIERNES,ALMACENES
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,LOCAL COMERCIAL
VIERNES,LOCAL COMERCIAL
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,INTERIOR VEHICULO PARTICULAR
VIERNES,CASAS DE HABITACION
VIERNES,UNIVERSIDADES
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,CASAS DE HABITACION
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,PARQUES
VIERNES,VIAS PUBLICAS
VIERNES,RESTAURANTES
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,INTERIOR VEHICULO SERVICIO PUBLICO
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,ESTACION M.I.O.
VIERNES,DENTRO DE LA VIVIENDA
VIERNES,OFICINAS
VIERNES,CEMENTERIO
SABADO,APARTAMENTO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,"COLEGIOS, ESCUELAS"
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,APARTAMENTO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,PARQUES
SABADO,"SEDES SOCIALES, CLUBES O SIMILARES"
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CENTRO COMERCIAL
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,FRENTE A RESIDENCIAS - VIA PUBLICA
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CARRETERA
SABADO,CARRETERA
SABADO,FRENTE A RESIDENCIAS - VIA PUBLICA
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,PARQUES
SABADO,VIAS PUBLICAS
SABADO,APARTAMENTO
SABADO,APARTAMENTO
SABADO,APARTAMENTO
SABADO,VIAS PUBLICAS
SABADO,LOCAL COMERCIAL
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,CASAS DE HABITACION
SABADO,"BARES, CANTINAS Y SIMILARES"
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CANCHA DE FUTBOL
SABADO,CASAS DE HABITACION
SABADO,SECTOR COMERCIO
SABADO,SECTOR COMERCIO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,LOCAL COMERCIAL
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,ESTACION TRANSMILENIO ZONA INDUSTRIAL
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,PUENTE
SABADO,INTERIOR VEHICULO SERVICIO PUBLICO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,TRANSPORTE PUBLICO
SABADO,VIAS PUBLICAS
SABADO,ESTACION TRANSMETRO
SABADO,VIAS PUBLICAS
SABADO,SOBRE ANDEN - VIA PUBLICA
SABADO,INTERIOR VEHICULO SERVICIO PUBLICO
SABADO,SOBRE ANDEN - VIA PUBLICA
SABADO,SOBRE ANDEN - VIA PUBLICA
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,ESTACION TRANSMILENIO AV. JIMENEZ
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,FRENTE A ALMACEN - VIA PUBLICA
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,INTERIOR VEHICULO PARTICULAR
SABADO,VIAS PUBLICAS
SABADO,LOCAL COMERCIAL
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CENTRO COMERCIAL
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,PELUQUERIA Y SIMILARES
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,LOCAL COMERCIAL
SABADO,VIAS PUBLICAS
SABADO,ALMACENES
SABADO,VIAS PUBLICAS
SABADO,ESTACIONES DE SERVICIO
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,CASAS DE HABITACION
SABADO,LOCAL COMERCIAL
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,LOCAL COMERCIAL
SABADO,VIAS PUBLICAS
SABADO,CENTRO COMERCIAL
SABADO,PUENTE
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,BOMBA DE GASOLINA
SABADO,VIAS PUBLICAS
SABADO,PLAZAS DE MERCADO
SABADO,"BARES, CANTINAS Y SIMILARES"
SABADO,CASAS DE HABITACION
SABADO,IGLESIA
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,PELUQUERIA Y SIMILARES
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,FRENTE A RESIDENCIAS - VIA PUBLICA
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,PELUQUERIA Y SIMILARES
SABADO,VIAS PUBLICAS
SABADO,INTERIOR VEHICULO SERVICIO PUBLICO
SABADO,APARTAMENTO
SABADO,VIAS PUBLICAS
SABADO,APARTAMENTO
SABADO,BUS MASIVO INTEGRAL DE OCCIDENTE M.I.O.
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,BODEGAS Y SIMILARES
DOMINGO,VIAS PUBLICAS
DOMINGO,DISCOTECAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,"BARES, CANTINAS Y SIMILARES"
DOMINGO,DISCOTECAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,FRENTE A EDIFICIO - VIA PUBLICA
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CASINOS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,TIENDA
DOMINGO,TIENDA
DOMINGO,VIAS PUBLICAS
DOMINGO,"BARES, CANTINAS Y SIMILARES"
DOMINGO,ESTABLECIMIENTOS REVISADOS
DOMINGO,INTERIOR VEHICULO SERVICIO PUBLICO
DOMINGO,DISCOTECAS
DOMINGO,INTERIOR VEHICULO SERVICIO PUBLICO
DOMINGO,VIAS PUBLICAS
DOMINGO,FRENTE A COLEGIO - VIA PUBLICA
DOMINGO,VIAS PUBLICAS
DOMINGO,"HOTELES, RESIDENCIAS, Y SIMILARES."
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CARRETERA
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,SOBRE ANDEN - VIA PUBLICA
DOMINGO,VIAS PUBLICAS
DOMINGO,CASAS DE HABITACION
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,TRANSPORTE PUBLICO
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,SOBRE ANDEN - VIA PUBLICA
DOMINGO,"BARES, CANTINAS Y SIMILARES"
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,PLAYA
DOMINGO,PLAYA
DOMINGO,PLAYA
DOMINGO,VIAS PUBLICAS
DOMINGO,FRENTE A RESIDENCIAS - VIA PUBLICA
DOMINGO,VIAS PUBLICAS
DOMINGO,FRENTE A RESIDENCIAS - VIA PUBLICA
DOMINGO,FRENTE A RESIDENCIAS - VIA PUBLICA
DOMINGO,VIAS PUBLICAS
DOMINGO,FRENTE A RESIDENCIAS - VIA PUBLICA
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
