DIA,BARRIO
LUNES,PUENTE LARGO E-11
LUNES,SIERRA MORENA E-19
LUNES,URB. COMPARTIR E-11
LUNES,GRAN BRITALIA E-8
LUNES,CHAPINERO CENTRAL E-2
LUNES,USMINIA DESARROLLO E-5
LUNES,SURBANA E-7
LUNES,URB. COSTA AZUL I Y II ETAPA E-11
LUNES,TEUSAQUILLO E-13
LUNES,MARLY E-2
LUNES,BOSA CENTRO E-7
LUNES,EL POA E-11
LUNES,AGUAS CLARAS E-4
LUNES,SAN CARLOS PREDIO SAN JOSE E-6
LUNES,CENTENARIO E-9
LUNES,LA SABANA E-14
LUNES,URB. INDUSTRIAL PENSILVANIA E-16
LUNES,LA FAVORITA E-14
LUNES,URB. MIRANDELA E-11
LUNES,CIUDAD BERNA E-15
LUNES,SOCIEGO E-4
LUNES,BOSA E-7
LUNES,LAS MARGARITAS E-7
LUNES,VILLA DEL RIO E-7
LUNES,CHICO NORTE I E-2
LUNES,QUIROGA IHS ETAPA E-18
LUNES,LOS LAURELES E-7
LUNES,SAN MARTIN E-7
LUNES,CIUDAD GRANADA E-8
LUNES,MARIA PAZ E-8
LUNES,EL RESTREPO E-15
LUNES,LAS DOS AVENIDAS E-8
LUNES,LA ALAMEDA E-3
LUNES,SANTIAGO DE LAS ATALAYAS E-7
LUNES,MOLINOS DEL SUR E-18
LUNES,CENTRO
LUNES,CRISTO REY
LUNES,CENTRO
LUNES,VILLA BELLA
LUNES,VILLA BELLA
LUNES,SANTA CRUZ
LUNES,CENTRO
LUNES,CENTRO
LUNES,ALCAZARES
LUNES,SANTA HELENA I
LUNES,LA NOHORA
LUNES,PARQUE INFANTIL
LUNES,PLAZA DEL CARNAVAL
LUNES,SANTA BARBARA
LUNES,EL PORTALITO
LUNES,IDEMA
LUNES,LORENZO
LUNES,TEJAR
LUNES,BARRIO CARLOS GARCIA LOZADA
LUNES,BARRIO SEVILLA
LUNES,URBANIZACION SAN FERNADO DEL RODEO
LUNES,QUINTAS DEL CACIQUE
LUNES,ZONA CENTRO
LUNES,LOS NARANJOS
LUNES,LOS NARANJOS
LUNES,LOS LIBERTADORES
LUNES,COROCITO
LUNES,CIUDADELA DEL CAFE
LUNES,SECTOR PLAZA DE BOLIVAR
LUNES,LA VILLA
LUNES,B. EL MANANTIAL II
LUNES,LA CAMPANA
LUNES,CENTRO
LUNES,COMUNEROS
LUNES,MILAGRO DE DIOS
LUNES,SAN FRANCISCO
LUNES,COMUNEROS
LUNES,BOLIVAR
LUNES,NIZA
LUNES,BUCARICA
LUNES,SAN ANTONIO DEL CARRIZAL
LUNES,CENTRO
LUNES,CENTENARIO
LUNES,CENTENARIO E2
LUNES,LOS CHORROS E18
LUNES,ALAMEDA E9
LUNES,SAN JUAN BOSCO E3
LUNES,EL SENA E5
LUNES,12 DE OCTUBRE E12
LUNES,SAN FERNANDO NUEVO E19
LUNES,EL PRADO E11
LUNES,TORRES DE CONFANDI E5
LUNES,LA ARENERA
LUNES,COLLAREJO
LUNES,FUEN MAYOR
LUNES,CENTRAL
LUNES,SIRACUSA
LUNES,SIRACUSA
LUNES,SAN BENITO LA RIVERA
LUNES,VDA. SAN CARLOS
MARTES,LA CABANHA
MARTES,LA MADERA
MARTES,CENTRAL MAYORISTA
MARTES,BARILOCHE
MARTES,EL POBLADO C-14
MARTES,LA CANDELARIA C-10
MARTES,LA CANDELARIA C-10
MARTES,SAN DIEGO C-10
MARTES,BOSQUES DE SAN PABLO C-7
MARTES,LA CANDELARIA C-10
MARTES,BARRIO COLOMBIA C-14
MARTES,GIRARDOT C-5
MARTES,ESTADIO C-11
MARTES,LA CANDELARIA C-10
MARTES,CARIBE C-5
MARTES,LA CANDELARIA C-10
MARTES,LA CANDELARIA C-10
MARTES,CUARTA BRIGADA C-11
MARTES,LOS ALPES C-16
MARTES,LA ALPUJARRA C-10
MARTES,EL POBLADO C-14
MARTES,EL POBLADO C-14
MARTES,EL POBLADO C-14
MARTES,LA SALLE  C-3
MARTES,LA CANDELARIA C-10
MARTES,TRINIDAD C-15
MARTES,MONTECRISTO
MARTES,NUEVA COLOMBIA
MARTES,VILLA DEL CARMEN 1 ETAPA
MARTES,CENTRO
MARTES,ABAJO
MARTES,EL PARQUE
MARTES,VILLA ESTRELLA
MARTES,ESCALLON VILLA
MARTES,BAZURTO
MARTES,PRIMERO CHIQUINQUIRA
MARTES,DIVINO NINHO
MARTES,CHICAMOCHA
MARTES,BARRIO EL TOPO
MARTES,VDA ALSACIA
MARTES,VICTORIA REAL
MARTES,FATIMA
MARTES,SECTOR UNIVERSIDAD DE MANIZALES
MARTES,EL RAICERO
MARTES,ESPERANZA
MARTES,SAN CAMILO
MARTES,VEREDA
MARTES,VEREDA
MARTES,MAREIGUA
MARTES,SAN VICENTE
MARTES,EL PRADO
MARTES,SAN VICENTE
MARTES,EL PRADO
MARTES,LA CAMPINHA
MARTES,ANTIGUO COUNTRY E-2
MARTES,JULIO FLOREZ E-11
MARTES,SAN CRISTOBAL NORTE E-1
MARTES,VELODROMO E-4
MARTES,COSTA RICA E-11
MARTES,CIUDAD KENNEDY CENTRAL E-8
MARTES,GALERIAS E-13
MARTES,CHAPINERO CENTRAL E-2
MARTES,RIO NEGRO NORTE E-12
MARTES,SAN ISIDRO E-4
MARTES,URB. SANTANDER E-15
MARTES,GRAN AMERICA E-13
MARTES,URB. MARSELLA E-8
MARTES,EL RESTREPO E-15
MARTES,LAS FLORES E-11
MARTES,ALAMEDA E-3
MARTES,BAQUERO E-12
MARTES,PATIO BONITO I E-8
MARTES,7 DE AGOSTO E-12
MARTES,LA FISCALA E-5
MARTES,CORABASTOS E-8
MARTES,EL HATO II
MARTES,LA GRANJA E-10
MARTES,FRANCISCO JOSE DE CALDASS   E-8
MARTES,CENTRO E-3
MARTES,LA CATEDRAL E-17
MARTES,CERRO MONSERRATE E-3
MARTES,LA CABRERA E-2
MARTES,LA SOLEDAD E-13
MARTES,CENTRO ADMINISTRATIVO E-17
MARTES,MANDALAY I ETAPA E-8
MARTES,TEUSAQUILLO E-13
MARTES,EL CONSUELO E-18
MARTES,LA HERRADURA E-4
MARTES,COLSEGUROS E-14
MARTES,LA INDEPENDENCIA E-7
MARTES,RICAURTE E-14
MARTES,JAZMINES CENTRO
MARTES,TERREROS
MARTES,ABAJO
MARTES,CALIXTO LEYVA
MARTES,SAN ANTONIO
MARTES,PRIMERO DE MAYO
MARTES,ALCAZARES
MARTES,ZONA MERCADO
MARTES,13 DE JUNIO
MARTES,VEREDA OROTOY
MARTES,CENTRO
MARTES,LA ESPERANZA VI ETAPA
MARTES,PUENES
MARTES,SANTANDER
MARTES,CATAMBUCO CENTRO
MARTES,VENECIA
MARTES,CENTRO
MARTES,CENTRO
MARTES,LA CAROLINA
MARTES,SAN IGNACIO
MARTES,LA AURORA
MARTES,LA AURORA
MARTES,CENTRO
MARTES,PRAGA
MARTES,PEDAGOGICO
MARTES,CENTRO
MARTES,PARQUE BOLIVAR
MARTES,SOL DE ORIENTE
MARTES,ATAHUALPA
MARTES,IDEMA
MARTES,VILLA FLOR I
MARTES,BARRIO SAN LUIS
MARTES,BARRIO PRADOS DEL ESTE
MARTES,BARRIO BAJO PAMPLONITA
MARTES,BARRIO PUEBLO NUEVO
MARTES,BARRIO ATALAYA 1 ETAPA
MARTES,SEIS DE ENERO
MARTES,BARRIO GAITAN
MARTES,BARRIO EL LLANO
MARTES,SECTOR EL UVITO
MARTES,SECTOR EL UVITO
MARTES,BARRIO MONTEVIDEO
MARTES,MARIA CRISTINA
MARTES,LAS AMERICAS
MARTES,ZONA CENTRO
MARTES,VDA. FILO BONITO BAJO
MARTES,CENTRO (A) PEREIRA
MARTES,CENTRO (A) PEREIRA
MARTES,SAN JOSE SUR
MARTES,CENTRO (A) PEREIRA
MARTES,SECTOR PLAZA DE BOLIVAR
MARTES,INTERMEDIO (V/SANTANA)
MARTES,CONSTRUCTORES
MARTES,CENTRO (A) PEREIRA
MARTES,CENTRO (A) PEREIRA
MARTES,B. BOSQUES DE SANTA ANA I
MARTES,CIUDADELA PIPATON
MARTES,GALAN GOMEZ
MARTES,CABECERA DEL LLANO
MARTES,MIRAFLORES
MARTES,CENTRO
MARTES,GOMEZ NINHO
MARTES,LA AURORA
MARTES,BOLIVAR
MARTES,SAN FRANCISCO
MARTES,RINCON DE GIRON
MARTES,LA RIOJA
MARTES,SAN BLAS
MARTES,HACIENDA PIEDRAPINTADA
MARTES,CASA CLUB
MARTES,VRDA. EL TAMBO
MARTES,ANGEL DEL HOGAR E7
MARTES,SILOE E20
MARTES,EL LIMONAR E17
MARTES,REPUBLICA ISRAEL E16
MARTES,ALFONSO LOPEZ I E7
MARTES,CRISTOBAL COLON E10
MARTES,LA FLORESTA E8
MARTES,LA MERCED E3
MARTES,TERRON COLORADO E1
MARTES,PRIMERO DE MAYO E17
MARTES,ALAMEDA E9
MARTES,CGTO  TENERIFE
MARTES,EL ALBERGUE
MARTES,JUAN DE AMPUDIA E24
MARTES,CENTRAL
MARTES,CORREGIMIENTO LA DOLORES
MIERCOLES,SANTA MARIA LA NUEVA
MIERCOLES,LA CANDELARIA C-10
MIERCOLES,LA CANDELARIA C-10
MIERCOLES,CENTRO S.C.
MIERCOLES,LA CANDELARIA C-10
MIERCOLES,SAN PABLO C-1
MIERCOLES,LA CANDELARIA C-10
MIERCOLES,CENTRO ADMINISTRATIVO C-10
MIERCOLES,VILLANUEVA C-10
MIERCOLES,EL DIAMANTE 2 C-14
MIERCOLES,GUAYAQUIL C-10
MIERCOLES,BOMBONA 1 C-10
MIERCOLES,ESTADIO C-11
MIERCOLES,LA CASTELLANA C-11
MIERCOLES,UINIVERSIDAD DE ANTIOQUIA  C-4
MIERCOLES,MANRIQUE 2  C-3
MIERCOLES,EL CHAGUALO C-10
MIERCOLES,LA AGUACATALA C-14
MIERCOLES,VILLA SAN PEDRO II
MIERCOLES,REBOLO
MIERCOLES,LAS ESMERALDA
MIERCOLES,COLOMBIA
MIERCOLES,VILLA ESTADIO I
MIERCOLES,EL CAMPESTRE
MIERCOLES,SAN JOSE OBRERO
MIERCOLES,PASEO DE BOLIVAR
MIERCOLES,BARRIO POPULAR
MIERCOLES,BARRIO ALTAMIRA
MIERCOLES,CENTRO
MIERCOLES,FUNDADORES
MIERCOLES,LA SULTANA
MIERCOLES,EL CENTRO
MIERCOLES,LA VEGA
MIERCOLES,TORASSO
MIERCOLES,LOS ALPES
MIERCOLES,CENTRO
MIERCOLES,LA PAZ
MIERCOLES,VALENCIA
MIERCOLES,VDA LAS TRES CRUCES
MIERCOLES,ALTOS DE PARIS
MIERCOLES,FUNDADORES
MIERCOLES,CALLEJA DEL NORTE
MIERCOLES,CALLEJA DEL NORTE
MIERCOLES,GARUPAL I
MIERCOLES,DON CARMELO
MIERCOLES,LA CASTELLANA
MIERCOLES,VILLA CAMPESTRE
MIERCOLES,EL RESTREPO E-15
MIERCOLES,UNIVERSIDAD NACIONAL E-13
MIERCOLES,ALMACEN CAFAM LA FLORESTA E-12
MIERCOLES,BELALCAZAR E-13
MIERCOLES,SAN ANTONIO NORTE E-1
MIERCOLES,URB. MADELENA I Y II SECTOR E-19
MIERCOLES,CIUDAD SALITRE E-9
MIERCOLES,RESTREPO E-15
MIERCOLES,TIBABUYES E-11
MIERCOLES,PALERMO E-13
MIERCOLES,SAN JOSE E-9
MIERCOLES,PRADO PINZON E-11
MIERCOLES,URB. GALICIA E-19
MIERCOLES,URB. CLARET EL CARMEN E-6
MIERCOLES,PATIO BONITO I E-8
MIERCOLES,GRAN YOMASA E-5
MIERCOLES,EL POA E-11
MIERCOLES,BALCANES E-4
MIERCOLES,CHICO I E-2
MIERCOLES,SAN CARLOS PREDIO SAN JOSE E-6
MIERCOLES,CHAPINERO CENTRAL E-2
MIERCOLES,NUEVO KENNEDY E-8
MIERCOLES,PASADENA ROYAL E-11
MIERCOLES,URB. MADELENA I Y II SECTOR E-19
MIERCOLES,CIUDAD JARDIN SUR E-15
MIERCOLES,BOSA CENTRO E-7
MIERCOLES,RICAURTE E-14
MIERCOLES,BELEN E-9
MIERCOLES,BOSTON E-9
MIERCOLES,PRIMAVERA NUEVA E-16
MIERCOLES,SAN CARLOS E-1
MIERCOLES,VILLA DEL PRADO E-11
MIERCOLES,GALAN E-16
MIERCOLES,FERIAS E-10
MIERCOLES,SAN FRANCISCO E-19
MIERCOLES,URB. MADELENA III Y IV SECTOR E-19
MIERCOLES,CHAPINERO CENTRAL E-2
MIERCOLES,URB. SAN GABRIEL E-16
MIERCOLES,SAN MARTIN DE LOBA E-4
MIERCOLES,LAS NIEVES E-3
MIERCOLES,ALTAMIRA E-4
MIERCOLES,NORMANDIA E-10
MIERCOLES,CHICO NAVARRA E-1
MIERCOLES,OLARTE E-7
MIERCOLES,SANTA FE E-14
MIERCOLES,CENTRO
MIERCOLES,15 DE FEBRERO
MIERCOLES,15 DE FEBRERO
MIERCOLES,BELLA VISTA
MIERCOLES,ALAMOS NORTE
MIERCOLES,SAN MARTIN DE PORRES
MIERCOLES,SAN MARTIN DE PORRES
MIERCOLES,LUIS IGNACIO ANDRADE
MIERCOLES,LAS BRISAS
MIERCOLES,EL LIMONAR
MIERCOLES,EL LIMONAR
MIERCOLES,TIMANCO
MIERCOLES,CACHINGOS
MIERCOLES,CENTRO
MIERCOLES,VEGA
MIERCOLES,PORVENIR
MIERCOLES,ATAHUALPA
MIERCOLES,PANDIACO
MIERCOLES,BOMBONA
MIERCOLES,LA AURORA
MIERCOLES,EL DORADO
MIERCOLES,BARRIO QUINTA VELE
MIERCOLES,BARRIO CENTRO
MIERCOLES,BARRIO LATINO
MIERCOLES,BARRIO CONTENTO
MIERCOLES,BARRIO SEVILLA
MIERCOLES,PUERTO ESPEJO
MIERCOLES,PUERTO ESPEJO
MIERCOLES,PARQUE SUCRE
MIERCOLES,LA CASTELLANA
MIERCOLES,SECTOR ESTACION FERROCARRIL
MIERCOLES,COLON
MIERCOLES,ZONA CENTRO
MIERCOLES,CENTRO (A) PEREIRA
MIERCOLES,CENTRO (A) PEREIRA
MIERCOLES,SECTOR GALERIA CENTRAL
MIERCOLES,LUIS ALBERTO DUQUE
MIERCOLES,PERLA DEL SUR
MIERCOLES,EL TRAPICHE
MIERCOLES,CENTRO
MIERCOLES,BUCARAMANGA
MIERCOLES,QUINTA ESTRELLA
MIERCOLES,BUCARAMANGA
MIERCOLES,MONTE BLANCO
MIERCOLES,CANHAVERAL
MIERCOLES,CANHAVERAL
MIERCOLES,CANHAVERAL
MIERCOLES,LOS ALARES
MIERCOLES,LOS ALARES
MIERCOLES,POBLADO
MIERCOLES,POBLADO
MIERCOLES,CIUDADELA SURATOQUE I
MIERCOLES,JARDIN I ETAPA
MIERCOLES,LA UNION
MIERCOLES,JORDAN IV ETAPA
MIERCOLES,SILOE E20
MIERCOLES,ALAMEDA E9
MIERCOLES,EL LIDO E19
MIERCOLES,EL PONDAJE E13
MIERCOLES,TERRON COLORADO E1
MIERCOLES,BENJAMIN HERRERA E8
MIERCOLES,SAN MARINO E7
MIERCOLES,SIETE DE AGOSTO E7
MIERCOLES,ALFONSO LOPEZ III E7
MIERCOLES,GUAYAQUIL E9
MIERCOLES,POPULAR E4
MIERCOLES,VERSALLES E2
MIERCOLES,LAS CEIBAS E7
MIERCOLES,EL CEDRO E19
MIERCOLES,REPUBLICA ISRAEL E16
MIERCOLES,LOS ALCAZARES E6
MIERCOLES,SAN ANTONIO E3
MIERCOLES,SANTA MONICA POPULAR E8
MIERCOLES,JORGE ELIECER GAITAN
MIERCOLES,RECREO
MIERCOLES,FATIMA
MIERCOLES,URB. POBLADO CAMFAUNION
JUEVES,CIUDADELA DEL NORTE
JUEVES,YARUMITO
JUEVES,VILLANUEVA C-10
JUEVES,LA PINHUELA  C-4
JUEVES,SURAMERICANA C-11
JUEVES,LA CANDELARIA C-10
JUEVES,LAURELES C-11
JUEVES,EL RINCON C-16
JUEVES,SEVILLA  C-4
JUEVES,LA CANDELARIA C-10
JUEVES,BOMBONA 1 C-10
JUEVES,BARRIO COLON C-10
JUEVES,LA CANDELARIA C-10
JUEVES,PICACHO C-6
JUEVES,DOCE DE OCTUBRE C-6
JUEVES,CONQUISTADORES C-11
JUEVES,BOSTON C-10
JUEVES,LA CANDELARIA C-10
JUEVES,LAURELES C-11
JUEVES,LA CANDELARIA C-10
JUEVES,CAMPO AMOR C-15
JUEVES,VILLA CARLOTA C-14
JUEVES,ESTACION VILLA C-10
JUEVES,ESTACION VILLA C-10
JUEVES,SAN BENITO C-10
JUEVES,PROGRESO C-5
JUEVES,BELLO HORIZONTE C-7
JUEVES,SAN JOSE
JUEVES,LOS OLIVOS I
JUEVES,SIMON BOLIVAR
JUEVES,COSTA HERMOSA
JUEVES,LOS ALMENDROS III
JUEVES,CENTRO
JUEVES,CENTRO
JUEVES,BARRIO EL CARIBE
JUEVES,CENTRO
JUEVES,PALERMO
JUEVES,LOS ALMENDROS
JUEVES,MARIA PAZ
JUEVES,CENTRO
JUEVES,MARIA CAMILA
JUEVES,MIS ESFUERZOS
JUEVES,RUTA CERETE SAN PELAYO
JUEVES,BUENAVISTA
JUEVES,MOGAMBO
JUEVES,ALCAPARROS I-II E-11
JUEVES,VILLA MARIA I E-11
JUEVES,LOS MOLINOS DEL SUR E-18
JUEVES,CHAPINERO ALTO E-2
JUEVES,CHAPINERO CENTRAL E-2
JUEVES,LA URIBE E-1
JUEVES,TEUSAQUILLO E-13
JUEVES,BOSA NOVA E-7
JUEVES,LA CONCEPCION E-12
JUEVES,URB. SANTA RITA I SECTOR E-16
JUEVES,ONEIDA  E-8
JUEVES,PALERMO E-13
JUEVES,LAS AGUAS E-3
JUEVES,PRADO VERANIEGO E-11
DOMINGO,SAN LUIS E6
JUEVES,TEUSAQUILLO E-13
JUEVES,CHAPINERO CENTRAL E-2
JUEVES,TIBABITA E-1
JUEVES,SABANA GRANDE E-9
JUEVES,JOSE JOAQUIN VARGAS E-12
JUEVES,CENTRO INTERNACIONAL E-3
JUEVES,URB. SAN GABRIEL E-16
JUEVES,QUIRIGUA I E-10
JUEVES,SANTANDERCITO E-1
JUEVES,EL PINO E-11
JUEVES,URB. SAN PATRICIO E-1
JUEVES,CHICO NORTE I E-2
JUEVES,QUIRIGUA I E-10
JUEVES,CARVAJAL E-8
JUEVES,LAS NIEVES E-3
JUEVES,SAN JOSE DE FONTIBON E-9
JUEVES,BELLA VISTA SUR E-4
JUEVES,CANDELARIA LA NUEVA I SECTOR E-19
JUEVES,LA LIBERTAD E-7
JUEVES,VOTO NACIONAL E-14
JUEVES,LA PORCIUNCULA E-2
JUEVES,CIUDAD SALITRE II E-13
JUEVES,LAS AGUAS E-3
JUEVES,URB. CLARET EL CARMEN E-6
JUEVES,CIUDAD GALAN E-8
JUEVES,CIUDAD KENNEDY CENTRAL E-8
JUEVES,ALTOS DEL REDIL E-1
JUEVES,LA GRANJA NORTE E-1
JUEVES,CIUDAD JARDIN SUR E-15
JUEVES,TEUSAQUILLO E-13
JUEVES,LAS AGUAS E-17
JUEVES,VERBENAL E-1
JUEVES,BONANZA E-10
JUEVES,GALAN E-16
JUEVES,7 DE AGOSTO E-12
JUEVES,LOS MOLINOS I SECTOR E-18
JUEVES,BARBULA
JUEVES,CENTRO
JUEVES,SAN SILVESTRE
JUEVES,SANTA ISABEL
JUEVES,ORO NEGRO
JUEVES,CENTRO
JUEVES,POPULAR
JUEVES,SAN JOSE
JUEVES,PORVENIR
JUEVES,CRISTO REY
JUEVES,PANDO
JUEVES,JARDIN
JUEVES,VIRREY
JUEVES,FLORENCIA
JUEVES,CENTRO
JUEVES,MIJITAYO ALTO
JUEVES,CENTRO
JUEVES,EL PILAR
JUEVES,TORO BAJO
JUEVES,GRANADA I
JUEVES,SAN IGNACIO
JUEVES,CHAMBU I
JUEVES,INEM
JUEVES,PEDAGOGICO
JUEVES,BARRIO CALLEJON
JUEVES,BARRIO SAN JOSE
JUEVES,BARRIO LATINO
JUEVES,BARRIO QUINTA ORIENTAL
JUEVES,BARRIO NUEVO
JUEVES,BARRIO SAN EDUARDO
JUEVES,LAS MARGARITAS
JUEVES,GRANADA
JUEVES,ZONA CENTRO
JUEVES,EL OBRERO
JUEVES,COITEVI
JUEVES,GAITAN
JUEVES,VICENTE LOPEZ
JUEVES,LA CARMELITA
JUEVES,CENTRO (A) PEREIRA
JUEVES,SAN FERNANDO
JUEVES,CENTENARIO
JUEVES,VARIANTE CONDINA T. PUERTAS
JUEVES,EL PARAISO
JUEVES,BUCARAMANGA
JUEVES,MUTIS
JUEVES,ALFONSO LOPEZ
JUEVES,PROVENZA
JUEVES,URB. ALTOS DEL VALLE
JUEVES,ZAPAMANGA V
JUEVES,EL REMANSO
JUEVES,RINCON DE GIRON
JUEVES,URB. VITAR
JUEVES,FORD
JUEVES,JARDIN I ETAPA
JUEVES,MAYAPAN - LAS VEGAS E17
JUEVES,EL PENHON E3
JUEVES,URB. TEQUENDAMA E19
JUEVES,CUARTO LEGUA - GUADALUPE E19
JUEVES,SAN JOAQUIN E17
JUEVES,PRIMERO DE MAYO E17
JUEVES,MELENDEZ E18
JUEVES,SIETE DE AGOSTO E7
JUEVES,SANTA MONICA POPULAR E8
JUEVES,SIETE DE AGOSTO E7
JUEVES,MARROQUIN I E14
JUEVES,METROPOLITANO DEL NORTE E5
JUEVES,CIUDAD CORDOBA E15
JUEVES,SAN PEDRO E3
JUEVES,EL TRONCAL E8
JUEVES,LA ALIANZA E4
JUEVES,URB. COLSEGUROS E19
JUEVES,SANTANDER E4
JUEVES,NUEVA TEQUENDAMA E19
JUEVES,EL LLANO
JUEVES,CGTO BOLO ALIZAL
JUEVES,CGTO DAPA E25
JUEVES,CGTO DAPA E25
VIERNES,EL SALADO
VIERNES,LOS BALSOS 1 C-14
VIERNES,LA CANDELARIA C-10
VIERNES,LA CANDELARIA C-10
VIERNES,LA CANDELARIA C-10
VIERNES,BARRIO COLOMBIA C-14
VIERNES,LA CANDELARIA C-10
VIERNES,VILLANUEVA C-10
VIERNES,ALFONSO LOPEZ C-5
VIERNES,CARIBE C-5
VIERNES,LA AGUACATALA C-14
VIERNES,SIMON BOLIVAR C-12
VIERNES,LOS BALSOS 1 C-14
VIERNES,ALFONSO LOPEZ
VIERNES,LAS ESMERALDA
VIERNES,CENTRO
VIERNES,VILLA SAN PEDRO 1
VIERNES,SAN FELIPE
VIERNES,VILLA SAN PABLO
VIERNES,CEBALLOS
VIERNES,BARRIO CENTRAL
VIERNES,CENTRO
VIERNES,BARRIO CENTRO
VIERNES,BARRIO SAN CARLOS
VIERNES,CENTRO
VIERNES,BARRIO VILLAPILAR
VIERNES,CONJUNTO HABITACIONAL BOSQUES DE BENGALA
VIERNES,SAN SEBASTIAN
VIERNES,AEROCIVIL
VIERNES,CENTRO
VIERNES,CIUDAD JARDIN
VIERNES,VDA LA REJOYA
VIERNES,URB. FUCHA
VIERNES,ALFONSO LOPEZ
VIERNES,LA ESMERALDA
VIERNES,LA MANUELITA
VIERNES,LA MANUELITA
VIERNES,EL PARAISO
VIERNES,OSPINA PEREZ
VIERNES,PALOQUEMAO E-14
VIERNES,SAN MARTIN DE LOBA E-4
VIERNES,EL RECREO E-7
VIERNES,LAS AGUAS E-3
VIERNES,LA CAPUCHINA E-3
VIERNES,LA SOLEDAD E-13
VIERNES,GRAN BRITALIA E-8
VIERNES,LA AURORA I SECTOR E-5
VIERNES,PATIO BONITO I E-8
VIERNES,RICAURTE E-14
VIERNES,LOURDES E-2
VIERNES,ANTIGUO COUNTRY E-2
VIERNES,EL PORVENIR E-8
VIERNES,MARIA PAZ E-8
VIERNES,URB. CARACAS E-15
VIERNES,BARRIOS UNIDOS E-12
VIERNES,TORCA GONGORA E-1
VIERNES,LA CANDELARIA E-17
VIERNES,LAS BRISAS E-4
VIERNES,PATIO BONITO I E-8
VIERNES,CENTRO E-3
VIERNES,LA PORCIUNCULA E-2
VIERNES,PASADENA ROYAL E-11
VIERNES,SABANA GRANDE E-9
VIERNES,AGUAS CLARAS E-4
VIERNES,LOS CEDRITOS E-1
VIERNES,SANTA BIBIANA E-1
VIERNES,SUCRE E-2
VIERNES,PATIO BONITO I E-8
VIERNES,SANTA BARBARA E-1
VIERNES,URB. BOSQUES DE LA CANDELARIA E-19
VIERNES,PALERMO E-13
VIERNES,SAGRADO CORAZON E-3
VIERNES,SANTA VIVIANA E-19
VIERNES,POLO OCCIDENTAL II SECTOR E-12
VIERNES,AURES I-II E-11
VIERNES,LA FRAGUA E-14
VIERNES,SUCRE E-2
VIERNES,CONJUNTO RESIDENCIAL LA PRADERA E-1
VIERNES,TEUSAQUILLO E-13
VIERNES,AURES II E-11
VIERNES,BARRANCAS E-1
VIERNES,LAS QUINTAS DEL SUR E-19
VIERNES,LLANO GRANDE E-8
VIERNES,LUCERO MEDIO E-19
VIERNES,NOGALES DE SUBA E-11
VIERNES,MARIA PAULA
VIERNES,INSP.LA GRAN VIA
VIERNES,EL LIBERTADOR
VIERNES,EL LIBERTADOR
VIERNES,ABAJO
VIERNES,LIBERTADOR
VIERNES,CENTRO
VIERNES,SANTA LUCIA
VIERNES,RODADERO TRADICIONAL
VIERNES,VILLA DEL RIO
VIERNES,RECREO
VIERNES,MALVINAS
VIERNES,MALVINAS
VIERNES,CENTRO
VIERNES,CENTRO
VIERNES,SAN IGNACIO
VIERNES,IDEMA
VIERNES,SANTIAGO
VIERNES,NUEVA ARANDA
VIERNES,BARRIO EL LLANO
VIERNES,BARRIO CAMILO DAZA
VIERNES,BARRIO CARORA
VIERNES,BARRIO EL SALADO
VIERNES,BARRIO LA PLAYA
VIERNES,BARRIO LATINO
VIERNES,BARRIO LOS PINOS
VIERNES,CENTRO
VIERNES,CENTRO
VIERNES,PARQUE URIBE
VIERNES,VDA. LA GRAMINEA
VIERNES,P.INDUSTRIAL A
VIERNES,PLAZA CIVICA CIUDAD VICTORIA
VIERNES,PALMIRA
VIERNES,CABECERA DEL LLANO
VIERNES,SAN FRANCISCO
VIERNES,ANTONIA SANTOS
VIERNES,EL ROCIO
VIERNES,CAFE MADRID
VIERNES,CENTRO
VIERNES,TEJADITOS
VIERNES,TEJADITOS
VIERNES,SANTA MARGARITA MARIA
VIERNES,SAN TROPEL
VIERNES,LA POLA
VIERNES,SALIDA SUR VIA BUGALAGRANDE / ANDALUCIA
VIERNES,SAN PEDRO E3
VIERNES,EL GRAN LIMONAR E17
VIERNES,JORGE ELIECER GAITAN E6
VIERNES,LOS NARANJOS II E14
VIERNES,CIUDAD CORDOBA E15
VIERNES,EL DORADO E10
VIERNES,CANEY E17
VIERNES,ALAMEDA E9
VIERNES,CAMINO REAL - LOS FUNDADORES E19
VIERNES,CENTRAL
VIERNES,CAIMITOS
VIERNES,UNION DE VIVIENDA POPULAR
SABADO,MANILA C-14
SABADO,BELEN C-16
SABADO,BOMBONA 1 C-10
SABADO,BOMBONA 1 C-10
SABADO,CENTRO S.C.
SABADO,LA CANDELARIA C-10
SABADO,CALAZANS C-12
SABADO,LA CANDELARIA C-10
SABADO,VILLA GUADALUPE C-1
SABADO,LA CANDELARIA C-10
SABADO,ANDALUCIA  C-2
SABADO,EL POBLADO C-14
SABADO,LA CANDELARIA C-10
SABADO,SURAMERICANA C-11
SABADO,POPULAR 1 C-1
SABADO,VILLA DEL SOCORRO  C-2
SABADO,CONQUISTADORES C-11
SABADO,EL POBLADO C-14
SABADO,GIRARDOT C-5
SABADO,BRISAS DEL LLANO
SABADO,VILLA MIRYAM
SABADO,MANZANARES
SABADO,SOLANO
SABADO,CENTRO
SABADO,CENTRO
SABADO,FATIMA
SABADO,VDA EL TABLAZO
SABADO,LA CAROLA
SABADO,EL CUNDUY
